user_id	Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	Q13	Q14	Q15
1294	4	2	4	4	3	4	3	4	2	4	5	4	4	2	4
1295	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
1296	5	3	5	5	1	3	3	3	3	5	3	1	5	4	5
1297	3	2	2	2	3	4	3	2	3	4	3	3	3	2	3
1298	4	2	4	4	2	2	2	4	4	4	2	2	4	4	4
1299	3	3	4	4	4	3	3	2	5	4	4	4	3	4	2
1300	4	3	2	3	2	3	1	1	2	2	1	1	4	3	4
1301	3	0	5	5	0	3	0	3	2	5	0	0	3	5	3
1302	4	2	5	5	3	2	3	5	4	3	3	0	5	5	4
1303	4	4	3	4	4	3	4	2	2	3	4	4	4	4	4
1304	4	2	4	0	3	3	2	4	3	1	2	1	4	3	3
1305	4	3	1	3	4	1	3	4	3	2	3	3	0	2	4
1306	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1307	3	2	2	2	2	3	2	3	3	2	3	3	3	2	3
1308	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1309	5	5	5	5	5	5	0	5	2	5	0	0	2	2	3
1310	4	1	3	3	3	3	3	3	3	3	3	3	3	3	3
1311	5	2	2	1	2	5	3	2	3	2	0	0	3	3	3
1312	5	0	3	3	0	3	3	3	0	3	3	3	5	5	3
1313	4	0	2	3	1	2	3	2	2	2	3	3	2	3	1
1314	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1315	3	2	3	5	0	5	2	2	1	3	0	0	2	5	5
1316	4	2	3	3	1	1	3	2	4	2	4	4	2	4	2
1317	4	0	2	0	2	4	0	1	0	5	5	1	1	2	5
1318	4	4	4	3	4	3	5	2	2	2	5	5	3	2	2
1319	0	2	3	0	2	2	2	2	2	2	2	2	2	2	2
1320	2	3	3	3	3	2	3	3	3	3	2	3	3	3	0
1321	1	2	3	2	2	3	1	4	3	3	1	1	3	4	3
1322	3	5	3	3	5	2	2	2	2	3	2	2	3	0	3
1323	4	1	4	4	1	4	2	3	1	2	0	2	4	5	5
1324	4	1	4	1	4	4	1	4	4	2	1	1	4	4	4
1325	3	4	4	4	4	4	3	3	1	3	4	4	3	2	3
1326	4	1	4	4	1	3	0	4	4	0	3	3	4	5	3
1327	4	2	3	3	3	3	2	3	4	2	3	1	3	2	2
1328	3	0	4	3	1	5	3	3	3	2	2	2	3	3	5
1329	4	3	2	2	2	4	2	2	3	2	2	2	4	2	3
1330	2	3	4	5	3	4	2	4	3	4	2	1	4	3	4
1331	4	4	5	5	4	5	3	3	3	5	3	1	4	4	5
1332	4	4	4	3	3	4	3	2	4	2	3	3	5	2	3
1333	2	2	0	3	3	2	5	3	3	3	3	3	5	3	5
1334	4	3	1	2	3	3	3	3	3	3	3	3	3	3	2
1335	2	3	3	3	3	3	0	2	2	2	2	2	2	4	2
1336	5	5	4	0	5	4	4	0	5	2	5	1	5	0	3
1337	4	2	2	2	2	3	3	3	4	2	2	2	3	3	2
1338	4	2	4	4	4	4	0	4	4	2	0	2	4	4	4
1339	2	1	4	1	3	4	0	2	4	2	0	3	2	5	2
1340	0	2	0	5	2	0	4	2	3	5	3	3	5	3	5
1341	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1342	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1343	5	2	4	3	4	4	0	4	3	4	0	0	4	4	4
1344	3	1	2	3	2	3	3	2	3	2	2	3	4	1	2
1345	5	1	3	3	2	5	1	5	5	3	0	3	5	5	5
1346	4	3	3	3	2	3	2	3	4	2	2	3	4	3	3
1347	5	0	5	4	1	5	3	4	5	5	0	3	5	5	4
1348	5	0	5	5	0	5	3	5	5	5	0	3	5	5	5
1349	4	3	3	3	3	5	1	5	3	3	3	3	3	3	3
1350	4	0	4	3	2	3	2	4	2	2	2	3	4	4	4
1351	4	3	3	3	3	5	3	3	3	2	3	2	3	5	3
1352	0	0	2	3	0	3	0	3	3	3	0	2	3	5	5
1353	3	2	3	2	2	5	5	0	3	2	3	3	3	3	3
1354	1	4	3	2	4	2	3	2	1	4	3	2	1	3	4
1355	1	3	1	3	2	3	2	3	2	3	3	3	3	3	3
1356	4	2	1	3	3	2	3	3	3	2	3	3	3	4	2
1357	1	0	3	3	0	4	2	4	0	2	5	3	0	5	3
1358	4	1	4	4	1	0	1	1	4	2	0	0	2	4	2
1359	4	1	4	3	1	3	3	3	3	3	1	1	0	5	4
1360	3	2	3	3	2	3	3	2	3	2	2	3	3	3	3
1361	3	2	3	3	2	3	2	3	2	3	2	2	4	3	3
1362	4	2	2	2	2	3	3	4	2	3	4	3	4	2	3
1363	4	0	3	3	0	5	4	3	4	2	3	2	4	5	5
1364	3	3	3	5	3	3	3	3	3	3	3	3	3	5	3
1365	4	2	2	2	2	3	2	2	3	2	2	2	3	3	2
1366	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1367	4	2	2	2	2	2	4	4	4	0	0	0	2	2	2
1368	2	3	4	1	4	3	2	3	4	2	5	1	2	3	2
1369	3	1	3	3	2	3	3	3	3	3	3	2	2	3	3
1370	2	5	1	0	5	1	5	0	3	0	5	3	2	0	0
1371	3	3	2	3	3	2	2	3	4	1	2	3	4	3	2
1372	5	1	4	4	1	4	1	4	3	4	1	2	4	5	4
1373	4	1	4	5	1	4	0	3	4	4	1	0	5	3	5
1374	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1375	2	2	2	2	2	0	4	2	2	2	4	4	2	2	0
1376	4	2	3	2	2	0	3	3	3	3	4	3	4	3	3
1377	3	3	4	3	3	5	2	5	3	4	2	2	3	2	5
1378	4	4	2	2	4	2	4	3	3	2	4	3	4	1	4
1379	3	2	2	1	2	1	1	2	4	1	3	1	3	3	1
1380	5	0	5	5	2	5	0	5	5	5	0	0	5	5	5
1381	3	3	2	2	3	3	2	3	3	2	2	2	3	2	3
1382	3	4	3	3	3	4	0	2	1	3	1	1	4	4	4
1383	2	1	4	5	3	5	3	4	3	1	2	0	5	5	5
1384	5	3	3	3	3	5	0	3	3	3	1	3	3	1	5
1385	4	0	3	2	0	3	3	4	4	2	2	2	4	4	4
1386	3	4	1	2	3	2	1	2	3	1	5	4	3	2	1
1387	3	0	3	3	1	3	0	4	3	3	1	1	4	4	4
1388	3	3	3	0	5	5	2	3	3	2	4	2	3	2	3
1389	3	1	2	2	2	3	2	3	3	2	3	3	3	2	3
1390	3	2	3	3	3	3	3	3	4	3	1	1	3	3	3
1391	4	3	3	3	5	4	5	4	3	3	5	4	1	4	4
1392	4	3	1	2	3	3	3	3	4	2	3	3	5	2	2
1393	5	2	2	3	2	5	5	3	3	2	5	5	5	2	2
1394	4	3	3	2	2	3	2	3	4	2	2	2	4	3	2
1395	4	1	5	5	3	0	4	0	5	4	1	1	5	2	1
1396	5	2	3	4	2	5	2	1	4	1	1	2	4	3	3
1397	3	4	3	3	5	5	5	3	3	3	3	5	3	3	3
1398	5	2	5	5	4	5	3	5	3	3	3	3	5	5	5
1399	4	3	3	3	3	3	3	3	4	3	3	2	4	1	5
1400	2	2	3	4	4	3	1	1	2	3	2	2	3	2	3
1401	3	2	5	3	2	5	3	3	4	3	4	3	5	5	5
1402	3	2	3	3	3	3	3	2	3	2	3	3	3	2	3
1403	3	3	3	3	5	3	3	3	3	1	3	3	3	1	3
1404	5	4	5	4	4	5	0	5	5	4	1	0	5	4	5
1405	3	3	3	2	3	3	3	2	4	2	3	3	3	2	2
1406	5	0	5	5	0	2	1	1	4	4	4	4	4	5	2
1407	5	4	3	5	3	5	0	5	5	3	0	0	5	3	5
1408	1	4	2	2	3	2	3	2	0	2	5	4	1	2	3
1409	2	3	3	2	3	3	5	3	3	3	3	3	3	3	3
1410	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1411	5	3	4	2	5	5	1	4	3	4	0	0	3	2	5
1412	3	3	2	4	3	3	3	3	3	2	3	3	3	2	3
1413	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1414	2	4	4	5	2	3	5	3	3	5	4	3	3	4	4
1415	4	3	2	1	3	2	5	4	1	2	3	3	4	5	1
1416	4	1	4	4	1	5	3	3	3	4	0	0	4	4	4
1417	4	2	5	5	2	3	0	4	3	3	0	1	3	4	5
1418	3	3	3	3	5	3	3	2	3	2	3	3	3	2	3
1419	1	2	5	3	1	5	3	1	3	3	1	3	1	1	5
1420	2	3	2	4	2	1	2	3	2	2	3	2	2	3	2
1421	5	2	0	0	2	0	3	2	5	0	2	3	5	2	4
1422	4	2	3	3	2	4	2	2	0	2	3	3	3	5	3
1423	4	4	3	3	3	4	3	3	3	3	3	3	4	4	3
1424	4	3	4	1	3	3	4	3	3	2	3	3	4	3	3
1425	4	3	2	2	4	4	4	2	3	3	3	3	3	2	3
1426	3	3	2	3	2	2	0	3	3	2	2	0	1	3	4
1427	5	2	2	4	4	4	4	2	5	1	2	3	5	3	5
1428	1	2	5	2	1	2	2	2	2	2	2	2	3	3	3
1429	4	0	3	3	3	2	2	2	3	2	3	4	4	4	5
1430	5	5	5	5	5	5	0	5	5	5	0	0	5	0	5
1431	4	3	4	5	1	1	0	1	3	3	0	0	4	3	2
1432	4	3	2	2	3	4	3	4	4	2	3	2	4	2	3
1433	5	2	3	3	2	5	0	3	5	4	0	1	4	4	4
1434	5	1	3	2	2	3	1	4	3	2	0	0	5	2	3
1435	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1436	3	2	3	3	2	3	2	3	3	3	3	3	3	3	3
1437	4	3	3	3	2	3	1	3	4	2	0	0	3	3	3
1438	4	2	2	4	1	4	4	3	4	4	3	1	4	3	3
1439	3	0	2	2	2	3	0	3	3	1	0	0	3	3	2
1440	5	3	5	3	3	5	2	5	5	3	2	2	5	5	5
1441	4	3	3	3	2	2	3	3	3	2	3	3	3	1	4
1442	5	1	2	2	3	4	3	2	5	2	3	3	5	4	4
1443	2	3	2	1	4	2	3	2	1	1	3	3	1	1	2
1444	4	2	2	3	2	2	1	3	3	2	2	2	4	4	2
1445	5	0	2	2	0	5	2	2	5	0	1	0	3	5	5
1446	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
1447	4	2	3	3	3	3	4	3	4	2	3	3	4	3	3
1448	4	2	4	4	2	4	3	4	4	4	3	3	4	4	4
1449	5	0	5	5	1	5	0	5	5	4	0	0	5	5	5
1450	4	5	1	3	3	4	3	2	3	3	3	2	3	1	3
1451	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1452	5	0	5	5	5	5	0	5	3	5	2	0	4	5	5
1453	3	2	4	3	2	3	4	4	3	4	4	2	3	4	4
1454	0	4	2	3	0	3	5	0	5	2	2	3	5	5	3
1455	5	2	5	5	4	5	5	4	0	5	4	4	5	5	5
1456	4	2	4	1	4	4	3	4	1	1	1	1	4	4	4
1457	2	3	1	0	3	3	3	1	3	2	5	5	3	1	2
1458	4	0	4	4	0	3	3	5	3	5	1	0	4	5	5
1459	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3
1460	5	3	2	4	3	5	2	3	3	3	2	2	3	2	3
1461	3	1	4	3	2	3	2	3	4	3	2	2	4	4	4
1462	5	2	3	3	2	5	2	5	0	2	4	0	3	3	5
1463	4	4	2	0	4	4	3	2	2	0	4	4	3	2	3
1464	4	1	3	4	1	3	1	3	3	3	3	3	4	4	3
1465	5	0	3	3	3	5	1	2	5	2	1	1	5	2	2
1466	4	2	3	3	2	3	3	4	3	2	3	2	3	4	3
1467	2	1	3	3	2	3	2	3	3	3	3	3	3	3	3
1468	5	2	3	3	3	4	3	5	5	3	3	3	5	4	4
1469	4	2	3	3	3	3	2	4	4	3	1	1	4	4	4
1470	0	1	4	3	2	3	0	3	5	3	0	0	5	3	3
1471	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2
1472	5	0	3	5	0	3	2	3	4	4	4	3	5	5	4
1473	5	0	5	5	0	5	5	5	5	4	1	1	5	5	5
1474	5	0	5	5	0	5	2	3	4	3	1	0	5	4	4
1475	3	3	2	0	3	1	0	3	3	0	0	1	4	3	3
1476	3	2	3	3	2	3	3	3	2	2	2	2	5	4	4
1477	5	3	4	5	3	3	2	4	3	4	2	0	4	4	3
1478	4	0	3	3	3	1	3	3	4	1	2	2	4	4	3
1479	1	5	1	1	1	3	3	3	0	1	3	3	1	3	3
1480	5	0	5	4	1	5	0	4	2	3	3	3	4	4	4
1481	4	3	2	2	2	2	3	3	3	2	3	3	3	2	3
1482	5	1	3	3	1	3	2	4	4	3	1	2	5	4	3
1483	3	2	3	3	3	3	2	3	3	2	1	1	3	4	5
1484	2	3	5	3	3	1	3	2	3	3	3	3	2	3	3
1485	3	2	3	3	3	2	3	2	2	3	3	3	3	3	2
1486	4	2	4	4	2	5	2	4	1	3	0	1	1	4	3
1487	5	3	2	2	3	0	3	2	5	2	5	5	5	2	2
1488	5	0	4	4	1	5	3	5	5	4	0	0	5	5	5
1489	5	1	3	1	3	5	3	5	3	3	3	3	5	3	3
1490	3	2	2	3	1	3	2	3	3	3	2	2	3	3	3
1491	4	3	3	3	4	4	0	4	4	1	2	1	4	3	5
1492	4	2	2	0	2	2	1	2	4	2	2	2	4	4	3
1493	3	1	3	3	3	3	0	3	3	1	0	0	3	2	3
1494	4	1	2	3	1	5	3	2	3	3	3	3	3	4	4
1495	3	2	3	2	2	2	2	2	3	3	2	3	3	3	3
1496	4	2	4	2	0	2	0	2	4	0	1	1	4	4	2
1497	5	2	3	1	3	3	0	3	3	4	1	0	5	1	5
1498	4	1	3	3	1	0	1	3	4	3	1	1	4	4	4
1499	5	3	2	2	3	3	3	2	3	2	3	3	3	2	3
1500	5	0	5	3	5	4	0	4	2	5	0	0	4	5	5
1501	3	2	5	3	3	5	3	3	3	3	0	1	3	4	3
1502	3	1	3	3	3	3	2	3	3	3	3	3	3	3	3
1503	3	2	5	5	3	5	1	5	4	3	2	2	5	5	4
1504	5	0	4	3	0	3	2	4	5	3	2	2	3	5	5
1505	2	4	2	3	3	2	5	1	3	3	5	3	2	1	3
1506	1	2	3	3	2	3	3	3	4	2	1	3	4	3	3
1507	3	2	1	3	3	2	2	2	3	2	2	3	5	5	2
1508	4	0	1	4	4	4	0	0	2	2	0	0	4	5	2
1509	4	3	2	2	1	2	0	5	5	4	0	0	5	4	3
1510	5	0	5	3	0	3	0	3	5	3	0	0	5	5	3
1511	3	2	5	5	3	4	1	2	1	4	2	1	1	4	4
1512	4	3	4	3	3	3	2	3	1	3	1	3	2	3	3
1513	5	5	4	3	2	4	1	4	5	5	0	3	5	3	5
1514	5	4	4	3	1	5	1	5	3	3	0	0	1	3	5
1515	2	3	2	2	3	3	2	3	3	2	2	2	2	2	3
1516	4	3	3	3	1	3	1	3	1	1	2	2	3	3	2
1517	5	3	5	4	2	1	4	2	3	3	5	2	4	5	4
1518	5	2	3	2	1	4	4	3	5	3	1	1	5	5	5
1519	4	3	1	2	4	3	3	2	1	0	3	4	3	0	3
1520	4	1	1	4	4	4	0	4	4	3	1	1	4	4	4
1521	2	2	3	3	1	2	3	1	3	3	3	3	2	3	2
1522	0	4	5	5	5	5	3	1	5	3	5	5	5	3	5
1523	4	3	0	4	4	1	3	2	4	2	1	0	4	2	4
1524	3	3	3	3	3	3	3	2	2	3	3	3	2	3	3
1525	5	0	5	5	0	5	1	5	5	3	0	2	3	5	5
1526	5	0	5	3	1	4	1	4	5	3	1	3	5	4	4
1527	3	3	4	4	5	3	1	3	4	4	2	4	4	2	4
1528	3	2	2	3	2	2	3	3	3	3	2	2	3	3	3
1529	4	3	3	3	3	3	2	3	3	1	4	4	3	4	4
1530	5	0	4	4	2	3	3	4	5	1	4	3	5	5	5
1531	0	0	1	1	2	2	1	2	4	1	0	0	3	1	3
1532	5	0	4	2	2	4	2	3	0	2	2	2	4	4	4
1533	5	3	4	3	2	5	3	3	3	3	2	3	5	4	4
1534	3	2	3	1	3	5	1	5	5	2	2	0	3	2	5
1535	5	0	5	5	4	3	2	5	3	3	1	3	4	4	5
1536	5	2	5	5	4	2	3	0	5	5	3	3	5	5	3
1537	4	3	3	3	3	4	2	3	3	2	3	3	4	2	3
1538	5	0	5	5	0	5	0	3	5	0	0	0	0	5	0
1539	4	3	3	2	1	3	3	3	4	3	3	2	5	5	5
1540	2	3	5	3	3	3	5	3	0	4	3	3	0	2	3
1541	4	0	4	2	1	3	3	4	4	2	3	3	4	4	4
1542	2	2	4	4	2	2	2	2	2	4	2	2	2	4	2
1543	5	1	0	0	4	0	2	0	4	0	0	3	4	3	0
1544	3	0	3	4	0	4	0	3	2	3	3	2	3	3	2
1545	4	3	2	1	3	3	3	2	5	0	3	3	5	3	3
1546	3	3	4	4	5	2	5	3	2	1	3	3	0	1	3
1547	4	1	3	3	2	4	2	3	4	3	2	2	4	4	4
1548	4	0	4	2	2	4	4	4	4	2	2	2	4	4	4
1549	4	2	0	2	1	3	4	1	4	3	5	4	5	4	5
1550	5	2	3	3	1	4	3	5	3	3	1	3	3	4	4
1551	4	3	2	3	5	5	3	3	5	3	5	5	5	5	3
1552	4	5	2	2	5	4	3	3	4	1	1	1	5	4	4
1553	4	3	3	3	4	2	4	3	3	2	3	3	3	2	3
1554	5	0	4	4	0	5	2	5	4	4	0	0	4	5	5
1555	5	4	2	0	2	4	4	4	4	1	2	0	5	3	5
1556	4	0	3	3	0	3	0	4	4	3	1	3	5	5	4
1557	4	0	3	3	3	2	3	3	4	2	3	3	3	2	3
1558	5	1	5	3	2	4	1	5	4	5	1	1	4	4	4
1559	2	3	3	2	2	3	3	3	2	2	3	1	3	2	3
1560	3	3	3	3	3	3	2	3	2	3	1	1	3	3	3
1561	4	2	2	3	3	2	3	2	3	2	3	3	3	3	2
1562	4	5	4	3	5	0	0	3	0	3	0	3	3	0	5
1563	3	3	2	3	3	3	3	3	3	3	3	3	3	2	3
1564	3	2	2	2	1	3	3	3	3	2	2	3	3	3	3
1565	4	4	5	5	4	0	4	2	5	5	4	4	4	4	2
1566	2	5	3	3	5	3	2	1	2	1	0	1	1	0	2
1567	4	1	3	2	3	3	2	4	3	2	0	0	3	3	3
1568	3	0	4	4	1	3	3	5	2	3	2	1	1	0	3
1569	4	3	3	3	4	3	3	3	4	1	3	3	3	3	4
1570	4	5	0	0	5	5	5	1	0	0	5	5	1	0	5
1571	5	0	5	3	0	5	1	4	4	3	1	1	4	4	3
1572	5	2	5	5	0	5	2	5	5	5	2	2	5	5	5
1573	3	2	2	3	3	4	1	2	3	2	2	2	3	2	2
1574	3	2	2	2	2	3	2	3	4	2	1	2	3	3	3
1575	5	3	2	3	3	1	0	3	3	1	0	0	5	3	3
1576	5	0	5	3	2	5	0	5	5	3	0	0	5	5	5
1577	4	0	3	4	2	4	4	4	4	3	1	1	3	3	3
1578	4	3	3	2	3	4	4	2	4	2	4	2	4	3	4
1579	5	3	5	4	3	3	3	4	5	3	5	4	5	5	4
1580	3	2	2	2	2	3	3	3	2	3	2	2	2	3	3
1581	4	2	4	4	1	5	3	5	5	5	2	3	5	5	5
1582	4	1	2	3	3	3	1	3	4	3	1	1	4	3	3
1583	3	4	3	1	2	3	5	2	3	1	4	3	5	5	5
1584	5	0	5	5	3	5	3	5	3	5	3	3	5	5	5
1585	3	2	5	3	2	5	0	5	5	5	2	0	5	5	5
1586	3	1	4	4	1	1	3	1	4	1	2	5	1	5	4
1587	4	3	4	3	3	2	4	3	4	2	3	3	3	3	3
1588	4	1	3	3	1	3	3	3	3	3	2	1	3	3	3
1589	4	3	3	3	5	0	3	3	4	2	3	3	3	2	3
1590	4	3	4	3	3	3	2	3	3	3	0	0	4	3	3
1591	3	3	3	4	3	2	3	3	2	3	3	3	2	2	3
1592	5	2	3	3	0	3	3	3	5	3	3	3	3	3	3
1593	5	3	3	3	3	5	1	5	5	5	1	1	5	5	5
1594	5	0	5	5	0	4	3	5	3	0	3	3	3	5	3
1595	5	0	5	5	3	5	3	5	5	5	1	3	5	5	5
1596	3	5	3	3	5	2	3	2	5	3	5	3	2	3	3
1597	1	2	3	3	3	4	1	3	3	3	1	3	3	3	3
1598	2	0	5	5	2	5	5	5	0	5	5	5	0	3	3
1599	5	2	3	3	3	2	3	3	5	3	5	3	3	2	2
1600	5	2	0	0	2	2	3	2	3	2	4	2	3	3	3
1601	5	4	3	2	4	4	0	3	0	2	1	1	5	2	4
1602	3	2	5	3	3	3	1	1	3	3	2	1	3	3	3
1603	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1604	4	2	3	2	3	4	3	2	3	2	3	2	4	2	3
1605	5	2	5	5	3	3	1	5	3	3	3	0	4	4	5
1606	5	2	2	2	3	3	3	2	5	2	3	3	5	2	3
1607	2	3	3	3	3	3	2	3	2	3	3	2	3	2	3
1608	0	3	2	4	2	5	3	3	5	2	1	0	3	3	2
1609	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1610	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0
1611	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1612	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1613	5	4	5	5	5	5	4	4	4	5	4	5	5	4	5
1614	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0
1615	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1616	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1617	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1618	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1619	4	5	5	5	4	5	5	4	5	5	5	5	5	4	4
1620	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1621	4	3	3	4	2	4	3	3	4	3	3	3	4	4	4
1622	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1623	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0
1624	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1625	4	5	5	5	5	5	4	4	5	5	5	5	4	4	5
1626	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1627	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0
1628	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1629	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1630	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1631	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1632	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1633	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1634	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1635	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1636	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1637	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1638	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1639	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1640	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1641	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1642	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1643	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1644	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1645	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1646	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1647	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1648	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3
1649	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1650	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1651	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1652	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1654	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1655	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1656	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1657	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1658	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1660	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1661	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1664	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1667	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1668	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1669	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1670	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3
1671	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1672	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1673	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1674	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1675	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1677	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1678	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1679	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1680	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1681	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1682	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1683	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1684	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1685	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1686	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1687	1	1	0	1	1	0	1	0	1	1	1	1	1	1	0
1688	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1689	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1690	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1691	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1692	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1693	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0
1694	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1696	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1697	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1698	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1699	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1700	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1701	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0
1702	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1703	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1704	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1705	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1709	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1710	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1711	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1712	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3
1713	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1715	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
